Bankrupt,Persistent EPS in the Last Four Seasons,Borrowing dependency,Net Value Growth Rate,Net worth/Assets,Retained Earnings to Total Assets,Continuous interest rate (after tax)
0,0.207998487,0.370050975,0.000512912,0.962360553,0.829860208,0.781098114
0,0.209322114,0.369637181,0.000419708,0.990386069,0.914739505,0.781121131
0,0.210551196,0.369866445,0.000800462,0.965262871,0.928796202,0.781449693
0,0.214900255,0.370602327,0.000458811,0.960697766,0.933229299,0.781568431
0,0.32050676,0.378189285,0.000643623,0.839405025,0.9552509,0.781937133
0,0.21896568,0.369637181,0.000622762,0.907790912,0.925834945,0.781603097
0,0.317103148,0.372900558,0.000640304,0.808688817,0.950372435,0.781768571
0,0.253096341,0.372348087,0.000481769,0.912718808,0.954434372,0.781682536
0,0.212158457,0.369637181,0.000453296,0.999425583,0.91153906,0.78075692
0,0.232012858,0.369637181,0.002149595,0.85830033,0.939836629,0.781733343
0,0.19476222,0.389409796,0.00039131,0.778274934,0.91715891,0.781445904
1,0.179824147,0.384159094,0.000380155,0.810381836,0.90837685,0.781140359
0,0.211213009,0.376104661,0.0004511,0.863500317,0.928407858,0.781488571
0,0.182187766,0.370335038,0.000400518,0.952293134,0.910451713,0.779562671
0,0.214522076,0.372760763,0.000427768,0.923179248,0.934466817,0.781567167
0,0.214900255,0.375601398,0.000429939,0.87592587,0.931577703,0.781573062
0,0.216602061,0.376919946,0.000438748,0.873567736,0.932346043,0.781591168
0,0.22511109,0.371316959,0.000461706,0.943828038,0.937717059,0.78175201
0,0.184929564,0.380513238,0.000370148,0.842730598,0.915910965,0.780572077
0,0.228041978,0.373102981,0.000460683,0.918886235,0.94072192,0.781851238
0,0.204122152,0.371157033,0.000422827,0.946639659,0.918461684,0.781357062
0,0.212631181,0.37580494,0.000440095,0.864588687,0.930519501,0.781542466
0,0.192682235,0.380515475,0.000394229,0.835323639,0.917886561,0.781341342
0,0.199867637,0.372124415,0.000414293,0.926776914,0.923991764,0.781378395
0,0.267656235,0.370284712,0.000747034,0.964658222,0.955105646,0.78201966
0,0.213860263,0.371872784,0.000426545,0.905009523,0.941754589,0.78156015
0,0.239576439,0.369639418,0.000468643,0.976539589,0.951355539,0.781863028
0,0.221612934,0.378624327,0.000515607,0.857484052,0.934357159,0.781673133
0,0.193627683,0.374799534,0.000403113,0.861202648,0.921538866,0.781483097
0,0.217358419,0.376363002,0.000446634,0.874202618,0.933916461,0.78161994
0,0.232391037,0.369803817,0.000467495,0.978655864,0.946598075,0.781909344
0,0.239292805,0.374130754,0.000487434,0.894125828,0.944255066,0.781760291
0,0.204973055,0.374816309,0.000427568,0.887383983,0.927333156,0.781363377
0,0.207336674,0.379194691,0.000480147,0.85600266,0.929661078,0.781476922
0,0.265008982,0.369854143,0.000540113,0.956646612,0.961344846,0.781797484
0,0.46648388,0.36965843,0.000647392,0.939202467,0.993511301,0.78214345
0,0.231540134,0.372490119,0.000440669,0.920911812,0.942366988,0.781768852
0,0.250354543,0.377216311,0.000498164,0.865435197,0.943586499,0.78223145
0,0.227191075,0.378850236,0.000462654,0.843335248,0.939278612,0.781658676
0,0.291481516,0.370436809,0.000508645,0.93230946,0.977481032,0.781968151
0,0.228325612,0.369637181,0.0004648,0.933186202,0.942278167,0.781685063
0,0.22114021,0.371125719,0.000464077,0.953200109,0.925540301,0.781673413
0,0.24931455,0.369637181,0.00049794,0.951114067,0.954923174,0.78178808
0,0.251867259,0.369717703,0.000525564,0.948030353,0.958702652,0.781846186
0,0.242790962,0.373120875,0.000498489,0.887625843,0.943271581,0.781662185
0,0.273423466,0.372423018,0.000588325,0.865193337,0.952530128,0.781820361
0,0.233620119,0.370280239,0.000490154,0.908214167,0.942670781,0.781771519
0,0.218682046,0.371758711,0.000457863,0.929618768,0.925890367,0.781673975
0,0.221045665,0.369637181,0.000464725,0.980167488,0.914570172,0.781700501
0,0.18663137,0.374673159,0.000446708,0.903407201,0.902935667,0.777486876
0,0.170936939,0.369637181,0.000384522,0.983734922,0.900409844,0.780921973
0,0.196274936,0.369637181,0.000557456,0.97545122,0.864316464,0.779899654
0,0.179067789,0.369637181,0.000477178,0.980379115,0.826569614,0.775408836
0,0.219816583,0.369637181,0.000516356,0.990960486,0.938989875,0.781670887
0,0.212158457,0.374877819,0.000447382,0.857030565,0.931871289,0.781578396
0,0.223976553,0.372600837,0.000462629,0.875623545,0.896726295,0.781639589
0,0.244398223,0.370508384,0.00058004,0.921546694,0.937250556,0.781766186
0,0.220194762,0.371569709,0.000479548,0.933276899,0.931406783,0.781740361
0,0.221612934,0.37087968,0.000793849,0.916195544,0.936773749,0.781680431
0,0.217358419,0.369953678,0.000450701,0.95685824,0.934384089,0.78161222
0,0.209416659,0.369637181,0.000471813,0.97400006,0.855207129,0.781361974
0,0.284296114,0.369637181,0.001328571,0.971823321,0.952554916,0.78191173
0,0.30027418,0.371475766,0.000743266,0.817486471,0.949487667,0.781612922
0,0.214143897,0.380279501,0.000427968,0.850228255,0.926132754,0.781552571
0,0.22114021,0.374679869,0.00046223,0.899083956,0.93630975,0.781866958
0,0.224354732,0.371378469,0.000461182,0.825316685,0.93531952,0.781580501
0,0.226812896,0.372600837,0.00075467,0.870181697,0.938202989,0.781613624
0,0.26973622,0.369637181,0.001474105,0.941772228,0.95335812,0.781892642
0,0.2475182,0.369637181,0.000579865,0.894307223,0.931708793,0.781767589
0,0.297059658,0.375022088,0.138678065,0.826072498,0.939625114,0.781697554
0,0.219249315,0.375392265,0.000448305,0.876258427,0.933758521,0.781598887
0,0.207620308,0.379411653,0.000465774,0.846358497,0.930800729,0.781468641
0,0.185024109,0.377437746,0.000429565,0.862230553,0.879242165,0.778145545
0,0.194478586,0.371613325,0.000359293,0.842579436,0.858384172,0.78112057
0,0.199300369,0.375223393,0.000879492,0.841611996,0.917461439,0.781247588
0,0.21698024,0.373210343,0.00044556,0.882939807,0.931532816,0.78158036
0,0.23324194,0.370623575,0.000499337,0.920669952,0.942108005,0.781736571
0,0.202609436,0.369637181,0.000641452,0.985851196,0.917001642,0.777918035
0,0.199489458,0.369850788,0.000415765,0.990930254,0.951042702,0.779112986
0,0.22530018,0.371191703,0.000469841,0.907790912,0.938635967,0.781666536
0,0.207242129,0.37463849,0.000395627,0.880460743,0.92369844,0.781468641
0,0.195991302,0.380131877,0.000450601,0.837077123,0.924511699,0.781234535
0,0.177744162,0.385297585,0.000358944,0.794086525,0.911703422,0.781044499
0,0.194478586,0.378954243,0.00041569,0.849956163,0.924214796,0.781352991
0,0.223692919,0.370567657,0.000492924,0.945460592,0.94436067,0.781729554
0,0.199584003,0.380412586,0.000443215,0.843123621,0.924402454,0.781411518
0,0.192398601,0.378614262,0.000472861,0.864891012,0.910870175,0.780657832
0,0.197976742,0.370737648,0.000367578,0.933669922,0.864172485,0.781115938
0,0.259903564,0.369637181,0.000514784,0.967772168,0.960800585,0.781984151
0,0.219438404,0.37129571,0.000450027,0.936542008,0.93480068,0.781633834
0,0.228420157,0.369637181,0.000465499,0.968467515,0.950493746,0.78180001
0,0.270208944,0.369637181,0.000969752,0.958581492,0.949533854,0.781902186
0,0.268696228,0.372405124,0.000559702,0.914442059,0.956858086,0.781874537
0,0.241467335,0.369656194,0.00051668,0.922665296,0.94922912,0.781763098
0,0.205162144,0.371424322,0.000427094,0.941500136,0.924912772,0.781371518
0,0.20884939,0.376205313,0.000429165,0.882577017,0.91593752,0.781446746
0,0.242129148,0.369637181,0.000491202,0.967621006,0.951728141,0.781824572
0,0.230878321,0.369698691,0.000481844,0.927623424,0.94397368,0.78169601
0,0.258107214,0.370903166,0.000609361,0.939807117,0.953592793,0.782029204
0,0.246856386,0.370111366,0.000514584,0.924116456,0.951248093,0.781702887
0,0.257729035,0.369930192,0.000597508,0.923360643,0.955490556,0.781838747
0,0.279379786,0.370532988,0.000539114,0.937569913,0.962526445,0.781935449
0,0.221896568,0.374122926,0.000469342,0.899023491,0.938992001,0.781658536
0,0.229649239,0.370307079,0.000547225,0.924328083,0.941997108,0.781714256
0,0.23721282,0.374345479,0.00048696,0.872025879,0.940484965,0.781824431
0,0.27172166,0.372075208,0.000556632,0.898086284,0.954819016,0.78198794
0,0.223692919,0.370889745,0.000453471,0.937207123,0.950133981,0.781666817
0,0.237780089,0.369637181,0.00040209,0.951839647,0.948589084,0.781802256
0,0.279947055,0.369637181,0.000584082,0.923693201,0.955775799,0.781828501
0,0.216034792,0.378889378,0.000448904,0.85648638,0.933587262,0.781593553
0,0.227947433,0.372709318,0.000496018,0.885721196,0.939724551,0.781650957
0,0.24931455,0.370786856,0.000747159,0.926202497,0.944171379,0.781782607
0,0.211213009,0.369637181,0.000426795,0.960909393,0.933104819,0.78152015
0,0.190318616,0.369637181,0.000550369,0.947062914,0.883807429,0.780821481
0,0.216602061,0.369637181,0.00045135,0.959760559,0.933891526,0.781593975
0,0.219816583,0.370512858,0.000503604,0.96973728,0.937695723,0.781744712
0,0.220572941,0.370256753,0.000535696,0.94325362,0.936659316,0.781629062
0,0.236361917,0.371087695,0.000529856,0.937207123,0.948045624,0.78164815
0,0.188522265,0.374490866,0.000390536,0.909121142,0.892625362,0.774145114
0,0.256310863,0.380222464,0.000596934,0.768721468,0.938397358,0.781581062
0,0.197504018,0.38088677,0.000462779,0.842488738,0.920941201,0.781269763
0,0.21518389,0.388543067,0.000419558,0.796716752,0.91007215,0.781574746
0,0.209983927,0.381761328,0.000471363,0.83765154,0.907165097,0.781465413
0,0.220667486,0.374864399,0.000463578,0.889590954,0.926142334,0.781681273
0,0.203460338,0.376641474,0.000408154,0.870030535,0.887113657,0.781054745
0,0.19476222,0.369637181,0.00040748,0.978293074,0.951150893,0.781238746
0,0.200245816,0.373141005,0.000412745,0.883665387,0.924018775,0.781365342
0,0.219816583,0.369789279,0.000461606,0.938446655,0.936586598,0.781612361
0,0.226245627,0.372941937,0.000516705,0.867702633,0.937157535,0.781586536
0,0.235605559,0.374006616,0.000655726,0.892583971,0.91913427,0.781614887
0,0.214332987,0.369637181,0.000445061,0.979774466,0.935180965,0.78156001
1,0.17434055,0.374040167,0.000338631,0.877890982,0.847514314,0.780869622
0,0.192304056,0.378039424,0.000412221,0.859963116,0.918821949,0.781214746
0,0.214900255,0.37109776,0.000459685,0.945762917,0.931453196,0.781593553
0,0.212914815,0.371640165,0.000437326,0.941439671,0.934239948,0.781519729
0,0.204311241,0.377909695,0.000424324,0.847598029,0.928392751,0.781441413
0,0.246383663,0.374050232,0.000499537,0.887807238,0.944518128,0.781817133
0,0.250259998,0.370214256,0.000474108,0.967530308,0.953555647,0.782061063
0,0.201285809,0.373766169,0.000402864,0.89950721,0.879510242,0.781040289
0,0.232674671,0.374971761,0.000451075,0.890830486,0.94073353,0.781869765
0,0.208187577,0.372417426,0.0004239,0.908697887,0.928445696,0.78143229
0,0.230405597,0.376878566,0.000457963,0.84542129,0.937756813,0.781676361
0,0.220572941,0.369637181,0.000467845,0.951900112,0.936018011,0.781669484
0,0.212631181,0.372218358,0.000422253,0.921032742,0.930539401,0.781546676
0,0.230311052,0.369637181,0.000465274,0.972337274,0.950731349,0.781735028
0,0.203743973,0.371278935,0.00044833,0.878435166,0.931402334,0.781458536
0,0.238158268,0.369637181,0.000456765,0.939383862,0.949710396,0.781740501
0,0.220100217,0.376168407,0.00044843,0.874746803,0.933910755,0.781628782
0,0.206296681,0.36973336,0.00048147,0.920730417,0.853394448,0.781451658
0,0.218776591,0.37253709,0.000457364,0.923844363,0.936629645,0.781645203
0,0.217358419,0.369639418,0.000438723,0.973425643,0.933874636,0.781647729
0,0.259430841,0.370213137,0.000490179,0.944432687,0.953653824,0.781922537
0,0.248558192,0.375571203,0.000515857,0.863923572,0.943152991,0.781836221
0,0.229932873,0.377680431,0.00046772,0.867884028,0.937491381,0.781769133
0,0.256972677,0.370063277,0.000482368,0.961090788,0.956590039,0.781686887
0,0.41571334,0.369637181,0.000504054,0.956344288,0.995601718,0.782115239
0,0.22293656,0.369962624,0.000432784,0.950086163,0.940085303,0.781659799
0,0.256499953,0.369637181,0.00046475,0.980167488,0.950636106,0.782373345
0,0.2149948,0.381013145,0.000450876,0.83121202,0.936397137,0.781567729
0,0.221045665,0.370199717,0.000429814,0.932732715,0.971135336,0.781599869
0,0.236267373,0.369889931,0.000502856,0.929407141,0.947156932,0.781756501
0,0.218682046,0.373346783,0.000463478,0.910451371,0.935005094,0.781640712
0,0.329772147,0.372242962,0.000534573,0.88176074,0.963406937,0.781868782
0,0.262928997,0.370033081,0.00047326,0.922483901,0.959593708,0.781916782
0,0.239103716,0.37341724,0.000648589,0.890225837,0.937335223,0.781765343
0,0.20270398,0.369637181,0.000496368,0.970190767,0.749703315,0.780794674
0,0.234660112,0.378882668,0.000463927,0.840946882,0.940678257,0.781728992
0,0.220100217,0.369637181,0.000459884,0.965837289,0.937857566,0.781706677
0,0.217736598,0.369637181,0.000445685,0.960546603,0.931023949,0.781666536
0,0.204973055,0.369637181,0.000414243,0.953139644,0.921332937,0.781431027
0,0.227947433,0.369637181,0.000469592,0.960546603,0.943042166,0.78166808
0,0.220762031,0.369637181,0.00044591,0.986213986,0.938272356,0.781716361
0,0.189373168,0.383236446,0.000404436,0.807116728,0.912265038,0.781361553
0,0.200434906,0.380427124,0.000396151,0.816246939,0.895766836,0.78140422
0,0.237496455,0.369841841,0.000452298,0.936753635,0.939998658,0.781747519
0,0.276070719,0.370647061,0.000671073,0.925718777,0.958706068,0.781964221
0,0.289590621,0.369637181,0.00053048,0.9249025,0.965569196,0.781854607
0,0.214900255,0.369637181,0.000470615,0.964416362,0.932789793,0.781570115
0,0.24137279,0.369637181,0.000466722,0.958793119,0.947334889,0.781732642
0,0.317954051,0.369637181,0.000523817,0.860628231,0.953174502,0.781616431
0,0.238630992,0.374028983,0.000493448,0.895939777,0.945814517,0.782013063
0,0.225489269,0.376399908,0.000477951,0.8807933,0.943369749,0.781800291
0,0.232012858,0.369897759,0.000611607,0.888411887,0.941956567,0.781599027
0,0.257067221,0.370358524,0.000687044,0.902983947,0.949547829,0.78173587
0,0.232580127,0.369637181,0.000478351,0.945551289,0.943479018,0.781715098
0,0.232296492,0.369637181,0.000522245,0.934788524,0.943035046,0.781699519
0,0.225772903,0.374806244,0.000470739,0.816670194,0.938142486,0.781601975
0,0.213860263,0.373861229,0.000412521,0.885963056,0.92174666,0.781559167
0,0.230783776,0.37266682,0.000513137,0.896846752,0.941883126,0.781746536
0,0.216791151,0.375483971,0.000451175,0.878616561,0.932565476,0.781605483
0,0.264441713,0.369637181,0.000528184,0.894307223,0.954335462,0.781748501
0,0.187293183,0.374119571,0.000379881,0.860688696,0.911108095,0.781371658
0,0.209605748,0.383788916,0.000469068,0.8188167,0.915355996,0.781528009
0,0.294506949,0.369637181,0.000664236,0.953925689,0.970866615,0.781985976
0,0.225772903,0.370328328,0.000482892,0.913504852,0.939141046,0.781657273
0,0.236740096,0.377905221,0.000479798,0.865556127,0.938583792,0.781925484
0,0.239954619,0.369637181,0.000481719,0.96997914,0.947908273,0.781769554
0,0.233052851,0.369637181,0.000496268,0.962481483,0.946813644,0.781769975
0,0.263118086,0.375076887,0.000547849,0.881307253,0.95101884,0.781718185
0,0.20686395,0.374419291,0.000891171,0.868186353,0.925919036,0.7813245
0,0.253758154,0.369637181,0.000782894,0.909242072,0.938390797,0.781827659
0,0.233903753,0.369637181,0.000502307,0.990265139,0.944353722,0.782124362
0,0.291292427,0.369637181,0.000889699,0.926837379,0.964239571,0.781823449
0,0.238158268,0.37637083,0.000502182,0.875532848,0.94472458,0.781875238
0,0.28183795,0.369637181,0.000610958,0.905916498,0.959051501,0.781885344
0,0.309445022,0.369637181,0.000597084,0.897300239,0.965186293,0.781988362
0,0.249220006,0.369637181,0.000479224,0.896725822,0.947163838,0.781726185
0,0.215089345,0.369637181,0.000444987,0.957039635,0.926237702,0.781579238
0,0.227380165,0.3723123,0.000879268,0.799256281,0.935053528,0.781673273
0,0.252150893,0.369637181,0.000513736,0.965293104,0.955695592,0.782003098
0,0.211496644,0.370405495,0.000424175,0.966139614,0.818866098,0.781391167
0,0.221423844,0.375567848,0.00046228,0.887656075,0.935605844,0.781692922
0,0.185780467,0.369637181,0.00048162,0.958460562,0.901441873,0.781028359
0,0.315779522,0.369637181,0.000861101,0.948604771,0.956446544,0.78195959
0,0.256594497,0.38036897,0.001152693,0.795991172,0.934453126,0.781611659
0,0.210456651,0.370690677,0.000514484,0.9380234,0.827721844,0.781304711
0,0.209794838,0.369637181,0.000488133,0.927986214,0.879096764,0.781505273
0,0.2149948,0.370243333,0.000611981,0.908939747,0.900309229,0.781573624
0,0.242507327,0.369637181,0.000709578,0.900504883,0.935792245,0.781742466
0,0.195896757,0.369637181,0.001319114,0.886174683,0.899131916,0.781331798
0,0.160537014,0.369637181,0.000283532,0.899779303,0.776311987,0.751272214
0,0.193911317,0.369725532,0.000375514,0.907337425,0.875456288,0.780242252
0,0.199016734,0.370224321,0.000380704,0.88844212,0.85703699,0.781313693
0,0.220383852,0.370088999,0.000460259,0.984037246,0.940017947,0.782329696
0,0.226812896,0.374826375,0.000545303,0.862139855,0.941776311,0.781638466
0,0.21716933,0.374411463,0.000450851,0.861232881,0.932181743,0.78158808
0,0.203554883,0.37792647,0.000357621,0.853553829,0.903704625,0.7813885
0,0.210267562,0.373878005,0.000437974,0.912537413,0.798801896,0.781309483
0,0.230405597,0.372265329,0.000501084,0.896756054,0.939206121,0.781678747
0,0.220762031,0.373587231,0.000450851,0.873839828,0.936855424,0.781632711
0,0.20071854,0.382616874,0.000355375,0.811319043,0.864128151,0.781241833
0,0.235038291,0.373000092,0.000585829,0.924146688,0.941644222,0.782024011
0,0.197031294,0.369637181,0.000356997,0.962239623,0.809133995,0.780099795
0,0.253947244,0.369637181,0.000479923,0.967016356,0.9604144,0.781982467
0,0.22511109,0.371679308,0.000623011,0.916800193,0.938682775,0.781685905
0,0.221329299,0.369637181,0.00043221,0.961937298,0.945181501,0.78172408
0,0.226245627,0.369637181,0.000448755,0.940018744,0.936766092,0.781643097
0,0.230121963,0.370676138,0.000449703,0.910662998,0.940429419,0.78168801
0,0.240143708,0.373155544,0.000479124,0.879644466,0.946786289,0.781726185
0,0.251772714,0.372408479,0.000627703,0.919702512,0.953338903,0.78195987
0,0.2312565,0.375336347,0.000509918,0.882788645,0.941119727,0.78176815
0,0.199016734,0.372480054,0.000421829,0.922393204,0.926853601,0.7812445
0,0.255365416,0.369637181,0.000479424,0.945641987,0.955119453,0.781902326
0,0.262456273,0.371709504,0.000463952,0.91262811,0.94881608,0.781957484
0,0.228987426,0.369637181,0.000441119,0.920669952,0.941185875,0.781640852
0,0.227191075,0.372000277,0.000520099,0.906007195,0.941605697,0.781691659
0,0.276070719,0.369637181,0.000499462,0.967711703,0.964277402,0.782143029
0,0.297816016,0.377822462,0.000530555,0.853100342,0.955166162,0.782008151
0,0.242790962,0.370465887,0.000650161,0.921879251,0.946298696,0.781750747
0,0.228514702,0.373193568,0.000492325,0.895395592,0.937573519,0.781739659
0,0.266143519,0.371565235,0.000486211,0.916769961,0.959670581,0.781962256
0,0.224165642,0.371115654,0.000469043,0.900414185,0.94132567,0.781654326
0,0.25961993,0.369639418,0.000532726,0.952474529,0.955562994,0.781868502
0,0.275408906,0.369637181,0.000513287,0.931886205,0.961200844,0.7818518
0,0.18663137,0.387554436,0.000363261,0.807933005,0.915673834,0.781038184
0,0.240238253,0.37122749,0.000513137,0.897542099,0.945794866,0.781704852
0,0.2963033,0.370558711,0.000647217,0.903739759,0.959458504,0.781797624
0,0.230027418,0.369637181,0.000458237,0.941741996,0.94051507,0.781723519
0,0.232296492,0.370421152,0.000479548,0.917556006,0.931966327,0.781734045
0,0.273990735,0.369637181,0.000554287,0.93122109,0.964147373,0.781852782
0,0.227947433,0.375960392,0.000476878,0.884904919,0.938805784,0.781773624
0,0.334215751,0.369745662,0.000650536,0.925235058,0.972855152,0.781937835
0,0.219911128,0.378269807,0.000454594,0.829579466,0.933727855,0.781587378
0,0.220005673,0.373985367,0.000463128,0.889470024,0.911924734,0.781690817
0,0.187009549,0.378688074,0.000398047,0.843667805,0.922490407,0.781529834
0,0.226718351,0.380077077,0.00048666,0.845572452,0.93286092,0.781709905
0,0.205256689,0.384452104,0.000420107,0.814886477,0.927110646,0.781479729
0,0.245154581,0.385649868,0.000529058,0.813042295,0.937730764,0.78179594
0,0.200813085,0.369642773,0.000392832,0.964234967,0.915322757,0.781294886
0,0.221896568,0.37196449,0.000464551,0.902530459,0.927562794,0.781663729
0,0.218682046,0.369637181,0.000438498,0.941953623,0.943842302,0.781595799
0,0.218587501,0.371212952,0.00044284,0.91810019,0.939778981,0.781607168
0,0.240427342,0.371356102,0.000577594,0.8832119,0.941714742,0.781677203
0,0.209322114,0.371498133,0.000419009,0.873356108,0.930729005,0.781558045
0,0.230783776,0.380023396,0.000465574,0.812195786,0.936676448,0.781581343
0,0.231729224,0.369637181,0.000481994,0.962632645,0.944521282,0.781635799
1,0.17651508,0.376602331,0.000335062,0.881609578,0.878069904,0.776880419
0,0.228703791,0.373880241,0.000536744,0.904586268,0.927038953,0.781768571
0,0.18644228,0.370842774,0.000389463,0.936723403,0.902893306,0.778450949
0,0.217831143,0.37100941,0.000476679,0.949904768,0.936674848,0.781649834
0,0.251110901,0.37314436,0.000545328,0.89999093,0.949227102,0.781944712
0,0.258579938,0.370652653,0.000580065,0.946488497,0.949638205,0.781896291
0,0.261510825,0.370116958,0.000479823,0.969827977,0.959612215,0.782139239
0,0.220572941,0.370656008,0.000467945,0.944976872,0.935303129,0.781680431
0,0.2312565,0.375425816,0.000462954,0.887172355,0.939168476,0.781841133
0,0.220100217,0.374730196,0.000452772,0.888411887,0.934082646,0.781654606
0,0.242885506,0.375813887,0.000487035,0.837470145,0.941899523,0.781690957
0,0.215751158,0.369668496,0.000454993,0.987302355,0.932057647,0.781598185
0,0.220478397,0.373091797,0.000456041,0.907669982,0.934202346,0.781616571
0,0.244587312,0.369637181,0.000476778,0.975360522,0.952522689,0.781865273
0,0.206107592,0.371442215,0.000429615,0.879704931,0.925292083,0.781490255
0,0.242129148,0.369815001,0.000466697,0.959397769,0.951354059,0.781809133
0,0.25763449,0.376102424,0.000530156,0.874263083,0.944987423,0.78189194
0,0.218871135,0.369662904,0.000465499,0.866100311,0.92002471,0.781589764
0,0.217358419,0.371859364,0.000439072,0.923451341,0.934777653,0.781613624
0,0.217831143,0.369637181,0.000454644,0.941772228,0.934347885,0.781647168
0,0.265387161,0.369734479,0.000489904,0.963932642,0.95784973,0.781956782
0,0.252623617,0.375082479,0.000492899,0.876832845,0.94581432,0.781852502
0,0.239103716,0.375108201,0.000502606,0.88892584,0.940208824,0.781866256
0,0.28183795,0.371659177,0.000507772,0.907579285,0.957883211,0.781695027
0,0.436324099,0.369637181,0.000514834,0.968376818,0.996616294,0.782162397
0,0.222085658,0.369637181,0.000450202,0.960334976,0.935643578,0.781650536
0,0.246572752,0.369637181,0.000436926,0.976781449,0.947468267,0.782225976
0,0.231540134,0.37609124,0.000497241,0.865223569,0.941413148,0.781686466
0,0.232201948,0.370179586,0.000454195,0.949269885,0.973990142,0.781662887
0,0.235511014,0.369637181,0.000463777,0.946186172,0.947404965,0.781758185
0,0.242223693,0.37204613,0.000510417,0.912325785,0.947158324,0.781893905
0,0.32665217,0.372160203,0.00051124,0.892039786,0.962051251,0.781840291
0,0.258012669,0.369637181,0.000557606,0.954318711,0.953847419,0.781929274
0,0.229554694,0.370111366,0.000578118,0.953895456,0.947870314,0.781744291
0,0.210645741,0.369637181,0.000564967,0.985911661,0.917746616,0.781324079
0,0.226623806,0.372409597,0.000655477,0.907579285,0.939661923,0.781693484
0,0.224543821,0.369637181,0.00047034,0.95746289,0.945355221,0.781792431
0,0.227947433,0.369637181,0.000477053,0.96949542,0.941976336,0.781878186
0,0.226718351,0.369637181,0.000476753,0.914593222,0.940146716,0.781648992
0,0.215278434,0.369637181,0.000416938,0.984702361,0.931588697,0.781574045
0,0.220762031,0.369637181,0.000444887,0.969465187,0.939597443,0.781709905
0,0.21698024,0.385799728,0.000423875,0.788100493,0.911251469,0.781607168
0,0.204216697,0.380692176,0.000422503,0.814644617,0.890884622,0.781438465
0,0.234754656,0.36999282,0.000481769,0.951567554,0.943475319,0.781730957
0,0.309634112,0.370097946,0.000731163,0.963327992,0.962330656,0.782025835
0,0.347830198,0.369637181,0.000692559,0.953441969,0.971366999,0.782076081
0,0.232485582,0.369637181,0.00048147,0.963569852,0.943195763,0.781709905
0,0.245249125,0.369637181,0.000454145,0.979260513,0.948463896,0.781810256
0,0.320790394,0.377604382,0.000561673,0.81443299,0.946498553,0.781614887
0,0.242318238,0.373303167,0.000515009,0.914986244,0.94856344,0.781991028
0,0.232674671,0.375507456,0.000469043,0.891374671,0.946697154,0.781876923
0,0.219532949,0.374264958,0.000447707,0.877921214,0.936331296,0.781582325
0,0.199489458,0.376648184,0.000399095,0.835293406,0.914987344,0.781464711
0,0.235794649,0.369637181,0.000487983,0.954439641,0.945715451,0.781730396
0,0.215940248,0.369637181,0.00043498,0.942044321,0.934012259,0.781577132
0,0.275314361,0.371113417,0.000739224,0.853372434,0.948966222,0.781717203
0,0.222369292,0.37252367,0.000469891,0.913414155,0.930200212,0.781705834
0,0.238441902,0.372229541,0.000502257,0.900807207,0.945618993,0.781782466
0,0.239860074,0.377115659,0.000522744,0.810805091,0.939452154,0.781776291
0,0.228703791,0.369637181,0.00044591,0.885358406,0.944447336,0.781625273
0,0.201663988,0.375938025,0.000405658,0.80678417,0.908036184,0.781507237
0,0.226340172,0.38211473,0.000487634,0.820539952,0.923347701,0.781619378
0,0.325328543,0.369637181,0.000891096,0.973244248,0.962015891,0.782057414
0,0.234754656,0.370224321,0.000614077,0.887263053,0.940417802,0.781662045
0,0.262078094,0.3747,0.000613454,0.875865405,0.944833429,0.782104292
0,0.233147395,0.369637181,0.000449054,0.960304743,0.941611381,0.781729835
0,0.232580127,0.369637181,0.0005198,0.958037307,0.949468089,0.781661203
0,0.254230878,0.378048371,0.00051144,0.853221272,0.946309821,0.781724782
0,0.28202704,0.381680806,0.000642126,0.819723675,0.947331553,0.781938116
0,0.32031767,0.369637181,0.00064567,0.927986214,0.968302796,0.781940221
0,0.238441902,0.369637181,0.000506474,0.974060525,0.947937993,0.782110327
0,0.242318238,0.369637181,0.000479324,0.93291411,0.956029647,0.781702045
0,0.240994611,0.371314722,0.000691785,0.944432687,0.952856963,0.781963519
0,0.293088778,0.3696383,0.000609336,0.927623424,0.968470612,0.781912431
0,0.305379597,0.369637181,0.000635913,0.948755933,0.974254679,0.781905975
0,0.230594687,0.372033828,0.000447357,0.863711945,0.938285144,0.781651238
0,0.24931455,0.369637181,0.000547898,0.802249297,0.939911626,0.781637483
0,0.24335823,0.369637181,0.000706459,0.919853675,0.946117537,0.781740361
0,0.241278245,0.369637181,0.00059601,0.915560661,0.945573939,0.78189194
0,0.241940059,0.369637181,0.000591818,0.990053512,0.948427773,0.782113274
0,0.216129337,0.373279682,0.00051985,0.916074614,0.932710462,0.781605062
0,0.247801834,0.369637181,0.000547399,0.920790882,0.944720272,0.78174415
0,0.291670606,0.369637181,0.000736329,0.976539589,0.960224991,0.781940502
0,0.250449088,0.379459742,0.000662364,0.833932944,0.943534131,0.78162401
0,0.339604803,0.369743426,0.000638907,0.970493092,0.998858027,0.783047312
0,0.232580127,0.369637181,0.000689614,0.926383892,0.919331767,0.781736431
0,0.252245438,0.369882102,0.000662714,0.914804849,0.943154676,0.781805484
0,0.234943746,0.369637181,0.000491427,0.886204916,0.944627039,0.78165601
0,0.222180202,0.369637181,0.001058041,0.889379327,0.925963113,0.781617273
0,0.218209322,0.369637181,0.002197158,0.851558485,0.919113259,0.781587799
