Bankrupt,ROA(B) before interest and depreciation after tax,Persistent EPS in the Last Four Seasons,Net profit before tax/Paid-in capital,Per Share Net profit before tax (Yuan ??),Borrowing dependency,Net worth/Assets,Net Income to Total Assets,ROA(C) before interest and depreciation before interest,Net Value Growth Rate,Net Income to Stockholder Equity,Net Value Per Share (C),ROA(A) before interest and % after tax,Net worth/Assets,Debt ratio %,Retained Earnings to Total Assets,Total debt/Total net worth,Liability to Equity,Per Share Net profit before tax (Yuan ??),Continuous interest rate (after tax),Total income/Total expense,Current Liability to Current Assets,Current Liability to Assets,Total Asset Turnover,Average Collection Days,Interest Coverage Ratio (Interest expense to EBIT),Operating Gross Margin
0,0.437871406,0.187293183,0.144431038,0.145439482,0.374119571,0.860688696,0.734734917,0.380441671,0.000379881,0.834685334,0.158653238,0.428259922,0.860688696,0.139311304,0.911108095,0.008127924,0.28067381,0.145439482,0.781371658,0.002037732,0.027063742,0.131345329,0.209895052,0.001406388,0.565001405,0.592708168
0,0.518924996,0.209605748,0.165145917,0.166076674,0.383788916,0.8188167,0.788158191,0.46628967,0.000469068,0.839114525,0.158948211,0.522078064,0.8188167,0.1811833,0.915355996,0.014367266,0.285198331,0.166076674,0.781528009,0.002188494,0.02050301,0.086709829,0.140929535,0.006880799,0.560832124,0.601925655
0,0.786069918,0.294506949,0.230812156,0.233787753,0.369637181,0.953925689,0.915259969,0.701945108,0.000664236,0.846614251,0.205174666,0.799989097,0.953925689,0.046074311,0.970866615,0.001693431,0.276007532,0.233787753,0.781985976,0.002827992,0.00796223,0.049715047,0.245877061,0.005919297,0.565158667,0.623625304
0,0.591787569,0.225772903,0.176660885,0.177750998,0.370328328,0.913504852,0.819419913,0.526446644,0.000482892,0.841580842,0.174160381,0.574738334,0.913504852,0.086495148,0.939141046,0.003787195,0.277525565,0.177750998,0.781657273,0.002302268,0.02109594,0.083553237,0.179910045,0.005009884,0.565158396,0.614732124
0,0.599871513,0.236740096,0.187761104,0.188747458,0.377905221,0.865556127,0.817685047,0.542144006,0.000479798,0.841885404,0.20458472,0.576264719,0.865556127,0.134443873,0.938583792,0.007610866,0.280298621,0.188747458,0.781925484,0.003209533,0.03298207,0.048743438,0.044977511,0.005169565,0.565703754,0.613989824
0,0.611060549,0.239954619,0.191214841,0.192136778,0.369637181,0.96997914,0.842275913,0.56339882,0.000481719,0.842439725,0.19392356,0.61202573,0.96997914,0.03002086,0.947908273,0.001036851,0.275531278,0.192136778,0.781769554,0.002378062,0.006832963,0.034562524,0.155922039,0.00384259,0.565158752,0.622364116
0,0.627228438,0.233052851,0.184450645,0.185433456,0.369637181,0.962481483,0.842609039,0.574074977,0.000496268,0.842526602,0.176562302,0.61960314,0.962481483,0.037518517,0.946813644,0.001333224,0.275746257,0.185433456,0.781769975,0.002373218,0.008946863,0.041274746,0.16041979,0.002113425,0.565158396,0.621852434
0,0.637828578,0.263118086,0.226242365,0.22798825,0.375076887,0.881307253,0.855301648,0.626627017,0.000547849,0.844635263,0.194766339,0.645224597,0.881307253,0.118692747,0.95101884,0.006128088,0.279223249,0.22798825,0.781718185,0.002639965,0.021903448,0.085073097,0.28185907,0.005334369,0.565247185,0.609009931
0,0.49403073,0.20686395,0.162891185,0.162837991,0.374419291,0.868186353,0.780512736,0.443621118,0.000891171,0.838750875,0.163836332,0.48833406,0.868186353,0.131813647,0.925919036,0.007345498,0.280106141,0.162837991,0.7813245,0.002011028,0.043651264,0.138528275,0.068965517,0.004871551,0.565033541,0.596527768
0,0.673483591,0.253758154,0.200158359,0.204940875,0.369637181,0.909242072,0.860093356,0.606493443,0.000782894,0.844336903,0.185242931,0.68349324,0.909242072,0.090757928,0.938390797,0.004055299,0.277719831,0.204940875,0.781827659,0.002426417,0.016087592,0.094637557,0.223388306,0.002967334,0.565180126,0.625210799
0,0.61769902,0.233903753,0.183779504,0.185056865,0.369637181,0.990265139,0.844718113,0.557402623,0.000502307,0.842388335,0.179259197,0.622110772,0.990265139,0.009734861,0.944353722,0.000312788,0.275005766,0.185056865,0.782124362,0.002421733,0.002633854,0.011472361,0.062968516,0.004575244,0.565158396,0.652438058
0,0.76920606,0.291292427,0.230555765,0.232206071,0.369637181,0.926837379,0.908824743,0.695363916,0.000889699,0.847008632,0.197589651,0.786796773,0.926837379,0.073162621,0.964239571,0.003012065,0.276963593,0.232206071,0.781823449,0.002881788,0.012596564,0.078567685,0.380809595,0.000111862,0.565158396,0.611611583
0,0.610578725,0.238158268,0.187987331,0.188973413,0.37637083,0.875532848,0.830304072,0.552527665,0.000502182,0.842788646,0.17955417,0.59436328,0.875532848,0.124467152,0.94472458,0.006640586,0.279594765,0.188973413,0.781875238,0.00283657,0.112153999,0.127842687,0.08095952,0.004810069,0.565324395,0.611647617
0,0.691632314,0.28183795,0.21923686,0.221510883,0.369637181,0.905916498,0.879567585,0.620192073,0.000610958,0.845732819,0.202857022,0.702845617,0.905916498,0.094083502,0.959051501,0.004272335,0.277877467,0.221510883,0.781885344,0.002593413,0.017947738,0.099405261,0.206896552,0.007177959,0.565159164,0.620908344
0,0.717169013,0.309445022,0.245901516,0.24704376,0.369637181,0.897300239,0.880738844,0.649783064,0.000597084,0.846067367,0.228477519,0.725686873,0.897300239,0.102699761,0.965186293,0.004869641,0.278310477,0.24704376,0.781988362,0.002647598,0.021384297,0.108513041,0.178410795,0.004768228,0.565158396,0.629311463
0,0.609079715,0.249220006,0.19742855,0.19838819,0.369637181,0.896725822,0.843656038,0.550723931,0.000479224,0.843441169,0.192322279,0.627834714,0.896725822,0.103274178,0.947163838,0.004909766,0.278339777,0.19838819,0.781726185,0.00246255,0.016214613,0.104011262,0.232383808,0.007850839,0.565158396,0.610948558
0,0.532469618,0.215089345,0.169504562,0.170445131,0.369637181,0.957039635,0.798086266,0.478623312,0.000444987,0.840156589,0.165016224,0.534507196,0.957039635,0.042960365,0.926237702,0.001560291,0.275910485,0.170445131,0.781579238,0.00223729,0.00854461,0.047934254,0.098950525,0.003114206,0.565158396,0.622457804
0,0.56244981,0.227380165,0.179413317,0.182044136,0.3723123,0.799256281,0.808699651,0.509579291,0.000879268,0.841861685,0.1725591,0.569505015,0.799256281,0.200743719,0.935053528,0.01911927,0.288645101,0.182044136,0.781673273,0.002308724,0.034431929,0.209384138,0.134932534,0.003659854,0.565221198,0.617254501
0,0.697414208,0.252150893,0.201862605,0.203359193,0.369637181,0.965293104,0.869429688,0.65368303,0.000513736,0.8439138,0.190594581,0.666321413,0.965293104,0.034706896,0.955695592,0.001220146,0.275663947,0.203359193,0.782003098,0.002542835,0.00670482,0.038595788,0.116941529,0.003402827,0.565171058,0.633239165
0,0.568874137,0.211496644,0.16525903,0.163666491,0.370405495,0.966139614,0.770584562,0.536830303,0.000424175,0.838707418,0.148034217,0.487788923,0.966139614,0.033860386,0.818866098,0.001186405,0.275639774,0.163666491,0.781391167,0.002110094,0.011801806,0.021943763,0.061469265,0.006493978,0.565118048,0.611006212
0,0.575512608,0.221423844,0.174489103,0.175491451,0.375567848,0.887656075,0.808740388,0.529907863,0.00046228,0.8409969,0.172938351,0.55353249,0.887656075,0.112343925,0.935605844,0.005603735,0.278842903,0.175491451,0.781692922,0.002391207,0.027010136,0.054858334,0.068965517,0.008018205,0.565158396,0.609499993
0,0.388778843,0.185780467,0.146150366,0.139112751,0.369637181,0.958460562,0.700178647,0.361819334,0.00048162,0.834857021,0.161560828,0.358700392,0.958460562,0.041539438,0.901441873,0.001499193,0.275866611,0.139112751,0.781028359,0.002088574,0.008614645,0.044666626,0.124437781,0.003798187,0.565158396,0.61992822
0,0.932598105,0.315779522,0.253955207,0.256081946,0.369637181,0.948604771,0.959320117,0.864963682,0.000861101,0.849235643,0.20091863,0.942706062,0.948604771,0.051395229,0.956446544,0.001929618,0.27617837,0.256081946,0.78195959,0.002900997,0.009330671,0.056606448,0.4017991,0.002505369,0.565158396,0.622371323
0,0.625568821,0.256594497,0.206726491,0.213903743,0.38036897,0.795991172,0.836090415,0.577536197,0.001152693,0.845971607,0.171927015,0.64249891,0.795991172,0.204008828,0.934453126,0.020102317,0.289357475,0.213903743,0.781611659,0.002474611,0.030416184,0.188757677,0.866566717,0.001431151,0.565454019,0.598531256
0,0.494351946,0.210456651,0.164504939,0.165323492,0.370690677,0.9380234,0.762845731,0.443913616,0.000514484,0.838093498,0.144031014,0.470126472,0.9380234,0.0619766,0.827721844,0.002431173,0.276542175,0.165323492,0.781304711,0.001926628,0.028524083,0.044725059,0.065967016,0.009174398,0.565009689,0.590711887
0,0.487445795,0.209794838,0.16525903,0.166001356,0.369637181,0.927986214,0.778741839,0.439331156,0.000488133,0.838983377,0.154186507,0.498855212,0.927986214,0.072013786,0.879096764,0.002950054,0.276918906,0.166001356,0.781505273,0.002202762,0.015768429,0.077704692,0.208395802,0.005516252,0.565148241,0.614818605
0,0.550564805,0.2149948,0.169421612,0.170369812,0.370243333,0.908939747,0.797609132,0.495100668,0.000611981,0.840151712,0.161013021,0.535215874,0.908939747,0.091060253,0.900309229,0.004073537,0.277733657,0.170369812,0.781573624,0.002234813,0.018537918,0.089803891,0.15892054,0.006459821,0.56613535,0.618191384
0,0.655816693,0.242507327,0.191365659,0.192287414,0.369637181,0.900504883,0.849024316,0.597036026,0.000709578,0.843752038,0.174961021,0.655473179,0.900504883,0.099495117,0.935792245,0.00464075,0.278144848,0.192287414,0.781742466,0.002383709,0.017750243,0.105201086,0.269865067,0.004103033,0.565158396,0.618638205
0,0.444402805,0.195896757,0.154151271,0.152142803,0.369637181,0.886174683,0.753061253,0.398430264,0.001319114,0.836807818,0.162909275,0.404546446,0.886174683,0.113825317,0.899131916,0.005722285,0.278928922,0.152142803,0.781331798,0.001949972,0.02041423,0.120468379,0.209895052,0.004832271,0.565158396,0.592873924
0,0.091760801,0.160537014,0.126295151,0.127363109,0.369637181,0.899779303,0.412620988,0.081411788,0.000283532,0.813135174,0.138342253,0.091255997,0.899779303,0.100220697,0.776311987,0.004691817,0.278181796,0.127363109,0.751272214,0.001952962,0.022546359,0.106557845,0.005997001,0.003097982,0.565158396,0.602934606
0,0.429198565,0.193911317,0.152590302,0.15357385,0.369725532,0.907337425,0.712156547,0.384585385,0.000375514,0.834375908,0.149045552,0.387265591,0.907337425,0.092662575,0.875456288,0.004177496,0.277808944,0.15357385,0.780242252,0.001635466,0.048764844,0.098487695,0.04197901,0.005076489,0.565151398,0.556976895
0,0.419026714,0.199016734,0.156624689,0.157641033,0.370224321,0.88844212,0.726864711,0.38287915,0.000380704,0.834896735,0.145000211,0.40956171,0.88844212,0.11155788,0.85703699,0.005539901,0.278796589,0.157641033,0.781313693,0.002111858,0.022398123,0.116820541,0.187406297,0.004266983,0.565154006,0.609622508
0,0.551635527,0.220383852,0.173614358,0.174662951,0.370088999,0.984037246,0.8111667,0.496075659,0.000460259,0.840789107,0.177826472,0.55762102,0.984037246,0.015962754,0.940017947,0.000523441,0.275158992,0.174662951,0.782329696,0.002407604,0.005258414,0.014960858,0.013493253,0.004394216,0.565213259,0.613110595
0,0.558327534,0.226812896,0.193673177,0.196655871,0.374826375,0.862139855,0.827171794,0.50972554,0.000545303,0.842747462,0.193544309,0.596870911,0.862139855,0.137860145,0.941776311,0.007971986,0.280560866,0.196655871,0.781638466,0.002583213,0.046711065,0.096866134,0.143928036,0.006493978,0.565439407,0.597536719
0,0.541999036,0.21716933,0.170869467,0.171876177,0.374411463,0.861232881,0.800081349,0.487300736,0.000450851,0.840400801,0.169567233,0.539849542,0.861232881,0.138767119,0.932181743,0.008070473,0.280632031,0.171876177,0.78158808,0.002246224,0.02392347,0.081666709,0.131934033,0.007029379,0.566454203,0.60970899
0,0.53434338,0.203554883,0.140027147,0.14001657,0.37792647,0.853553829,0.708751861,0.480427046,0.000357621,0.832052601,0.155492815,0.413486699,0.853553829,0.146446171,0.903704625,0.008947738,0.281268229,0.14001657,0.7813885,0.001955923,0.033211919,0.085119716,0.07946027,0.008405026,0.564889857,0.593536949
0,0.555971947,0.210267562,0.168117035,0.169089403,0.373878005,0.912537413,0.78957435,0.500024375,0.000437974,0.839620049,0.140407062,0.527802006,0.912537413,0.087462587,0.798801896,0.00384647,0.277568516,0.169089403,0.781309483,0.002188575,0.013816022,0.024146966,0.050974513,0.008437475,0.533713225,0.591511841
0,0.571069115,0.230405597,0.181117563,0.183023273,0.372265329,0.896756054,0.815985299,0.515136743,0.000501084,0.841468549,0.193586448,0.569777584,0.896756054,0.103243946,0.939206121,0.004908854,0.278338938,0.183023273,0.781678747,0.002415083,0.019354733,0.078608172,0.134932534,0.005152487,0.565464861,0.605521844
0,0.541303068,0.220762031,0.172332403,0.173382541,0.373587231,0.873839828,0.800895747,0.489250719,0.000450851,0.840440052,0.179469892,0.541484954,0.873839828,0.126160172,0.936855424,0.006796524,0.279708203,0.173382541,0.781632711,0.002267242,0.029245818,0.080604849,0.097451274,0.009732001,0.565998502,0.607164992
0,0.506344023,0.20071854,0.155191916,0.156209987,0.382616874,0.811319043,0.731090871,0.481597036,0.000355375,0.831802042,0.140617757,0.442215438,0.811319043,0.188680957,0.864128151,0.015985008,0.286372032,0.156209987,0.781241833,0.002035638,0.046084032,0.129139254,0.08095952,0.005371941,0.564619119,0.604628202
0,0.612827239,0.235038291,0.186011613,0.191232959,0.373000092,0.924146688,0.826123811,0.552673914,0.000585829,0.841925894,0.199949433,0.592509812,0.924146688,0.075853312,0.941644222,0.003161619,0.277072228,0.191232959,0.782024011,0.002986424,0.011548845,0.03136983,0.047976012,0.007900366,0.565423597,0.625744101
0,0.359815836,0.197031294,0.155697157,0.156285305,0.369637181,0.962239623,0.646034343,0.35655438,0.000356997,0.832044666,0.142640428,0.323648059,0.962239623,0.037760377,0.809133995,0.001343255,0.275753164,0.156285305,0.780099795,0.001909228,0.00403784,0.024101085,0.044977511,0.002193692,0.565158396,0.593443261
0,0.640344772,0.253947244,0.199230827,0.200346464,0.369637181,0.967016356,0.865740085,0.571003754,0.000479923,0.843695315,0.197505373,0.657163105,0.967016356,0.032983644,0.9604144,0.001151752,0.275614426,0.200346464,0.781982467,0.002573676,0.007173751,0.033066302,0.113943028,0.005192621,0.565158396,0.627776416
0,0.561539697,0.22511109,0.18134379,0.184379001,0.371679308,0.916800193,0.816062294,0.508653049,0.000623011,0.841340076,0.197294678,0.576646315,0.916800193,0.083199807,0.938682775,0.003585661,0.277379533,0.184379001,0.781685905,0.002473324,0.031803919,0.087045542,0.106446777,0.006166077,0.565341371,0.607626227
0,0.538305048,0.221329299,0.173606817,0.174587633,0.369637181,0.961937298,0.808409398,0.482620777,0.00043221,0.840705615,0.189161856,0.551351941,0.961937298,0.038062702,0.945181501,0.001356022,0.275762293,0.174587633,0.78172408,0.002315272,0.00586345,0.024526627,0.052473763,0.008323051,0.565159426,0.62296228
0,0.552920392,0.226245627,0.17902119,0.180839045,0.369637181,0.940018744,0.812245392,0.499975625,0.000448755,0.840990698,0.210231343,0.55892935,0.940018744,0.059981256,0.936766092,0.002333598,0.276471581,0.180839045,0.781643097,0.002282884,0.016237976,0.057529492,0.133433283,0.004465944,0.565158396,0.619085026
0,0.582258151,0.230121963,0.183900158,0.184755592,0.370676138,0.910662998,0.827093327,0.535562814,0.000449703,0.842112298,0.17955417,0.58678587,0.910662998,0.089337002,0.940429419,0.003964107,0.277654238,0.184755592,0.78168801,0.002351549,0.016416355,0.07597583,0.155922039,0.005759616,0.565345457,0.615632973
0,0.589378446,0.240143708,0.189902722,0.191007005,0.373155544,0.879644466,0.83149302,0.530785356,0.000479124,0.842818132,0.18692849,0.598288269,0.879644466,0.120355534,0.946786289,0.006273083,0.279328778,0.191007005,0.781726185,0.002415187,0.02880514,0.12508749,0.154422789,0.009452772,0.565316711,0.61359345
0,0.650998447,0.251772714,0.198635095,0.206673194,0.372408479,0.919702512,0.845345,0.586701116,0.000627703,0.843189814,0.202646328,0.632522896,0.919702512,0.080297488,0.953338903,0.00341422,0.27725546,0.206673194,0.78195987,0.003500348,0.016596999,0.045129283,0.097451274,0.00638297,0.565288998,0.615914037
0,0.591734033,0.2312565,0.182143126,0.183927092,0.375336347,0.882788645,0.821509422,0.53258909,0.000509918,0.842003136,0.181324007,0.581061928,0.882788645,0.117211355,0.941119727,0.006003155,0.27913267,0.183927092,0.78176815,0.002625987,0.013297542,0.03234686,0.091454273,0.005383042,0.565456783,0.604548927
0,0.481449756,0.199016734,0.155772566,0.156134669,0.372480054,0.922393204,0.768663708,0.425973773,0.000421829,0.838321897,0.182251064,0.487625382,0.922393204,0.077606796,0.926853601,0.003259194,0.277143081,0.156134669,0.7812445,0.002143417,0.027193741,0.082509269,0.055472264,0.001697571,0.564986076,0.623128036
0,0.643985224,0.255365416,0.203725209,0.204940875,0.369637181,0.945641987,0.867683594,0.585531127,0.000479424,0.844127124,0.192575113,0.662069341,0.945641987,0.054358013,0.955119453,0.002065494,0.276277299,0.204940875,0.781902326,0.002588923,0.010005679,0.051339439,0.146926537,0.004646973,0.565158406,0.624165814
0,0.610471653,0.262456273,0.206756655,0.208782104,0.371709504,0.91262811,0.84405417,0.553063911,0.000463952,0.84321077,0.219038389,0.6150785,0.91262811,0.08737189,0.94881608,0.003840998,0.277564724,0.208782104,0.781957484,0.002451198,0.021999481,0.058717866,0.086956522,0.010947967,0.56520034,0.628417821
0,0.562128594,0.228987426,0.182188372,0.183550501,0.369637181,0.920669952,0.824875542,0.514795496,0.000441119,0.84187659,0.177320804,0.578935892,0.920669952,0.079330048,0.941185875,0.003358593,0.277215152,0.183550501,0.781640852,0.002449249,0.015976832,0.082287134,0.242878561,0.005260079,0.565175945,0.601968895
0,0.570266074,0.227191075,0.180408717,0.182044136,0.372000277,0.906007195,0.814769799,0.51767172,0.000520099,0.841320916,0.190510303,0.566016136,0.906007195,0.093992805,0.941605697,0.00426504,0.277872124,0.182044136,0.781691659,0.002291436,0.019859407,0.09731197,0.101949025,0.006458114,0.565432536,0.628843022
0,0.688473687,0.276070719,0.230201342,0.231528207,0.369637181,0.967711703,0.885172485,0.656608005,0.000499462,0.84470122,0.21200118,0.694341474,0.967711703,0.032288297,0.964277402,0.001125307,0.275595373,0.231528207,0.782143029,0.002688103,0.007892709,0.03560636,0.109445277,0.005254956,0.565160697,0.647364476
0,0.694255581,0.297816016,0.236686524,0.237779619,0.377822462,0.853100342,0.851408725,0.62852825,0.000530555,0.845136431,0.231806498,0.645442652,0.853100342,0.146899658,0.955166162,0.009002453,0.281308177,0.237779619,0.782008151,0.004701273,0.06006225,0.067007607,0.098950525,0.005458186,0.56528517,0.617838251
0,0.613844424,0.242790962,0.189947968,0.194019733,0.370465887,0.921879251,0.842078726,0.551893921,0.000650161,0.842952604,0.186296406,0.620693415,0.921879251,0.078120749,0.946298696,0.0032902,0.277165035,0.194019733,0.781750747,0.002394849,0.013418358,0.079045501,0.193403298,0.008828565,0.565268277,0.61743467
0,0.608383746,0.228514702,0.181660508,0.18400241,0.373193568,0.895395592,0.814717511,0.551455175,0.000492325,0.841387645,0.19556698,0.567706062,0.895395592,0.104604408,0.937573519,0.005008253,0.27841156,0.18400241,0.781739659,0.00253687,0.030575486,0.054994993,0.076461769,0.006741611,0.565383543,0.610523357
0,0.655602548,0.266143519,0.218603424,0.21955261,0.371565235,0.916769961,0.85465326,0.607614683,0.000486211,0.84383458,0.216172938,0.634648932,0.916769961,0.083230039,0.959670581,0.003588397,0.277381301,0.21955261,0.781962256,0.002731949,0.024930879,0.054128863,0.097451274,0.008496394,0.565222055,0.628165583
0,0.567535735,0.224165642,0.177482844,0.178428862,0.371115654,0.900414185,0.810658441,0.521327938,0.000469043,0.841069537,0.187181324,0.559092891,0.900414185,0.099585815,0.94132567,0.004648045,0.278149768,0.178428862,0.781654326,0.002352959,0.042555989,0.083554661,0.11844078,0.005231046,0.565338386,0.60606956
0,0.659028856,0.25961993,0.207178946,0.208330195,0.369639418,0.952474529,0.868594713,0.603227222,0.000532726,0.844066246,0.19927521,0.671772787,0.952474529,0.047525471,0.955562994,0.001757266,0.276053604,0.208330195,0.781868502,0.002441021,0.008874354,0.050240221,0.178410795,0.005621283,0.565159079,0.630089797
0,0.676428074,0.275408906,0.217902119,0.219401973,0.369637181,0.931886205,0.873924701,0.609857164,0.000513287,0.844748399,0.210652733,0.681530746,0.931886205,0.068113795,0.961200844,0.002743049,0.27676828,0.219401973,0.7818518,0.002561404,0.014184742,0.068170465,0.20089955,0.004437765,0.565158969,0.620079563
0,0.503346004,0.18663137,0.142394993,0.142351435,0.387554436,0.807933005,0.741395798,0.468775898,0.000363261,0.832889636,0.156630568,0.45142826,0.807933005,0.192066995,0.915673834,0.016792055,0.286956934,0.142351435,0.781038184,0.001586566,0.033155605,0.071720821,0.050974513,0.007327393,0.564689118,0.573264244
0,0.612345415,0.240238253,0.189834854,0.191383596,0.37122749,0.897542099,0.838028232,0.561302589,0.000513137,0.843027566,0.181703257,0.609954208,0.897542099,0.102457901,0.945794866,0.004851403,0.278297233,0.191383596,0.781704852,0.00239439,0.017831462,0.096002374,0.215892054,0.00519689,0.565239342,0.612440364
0,0.669896675,0.2963033,0.24087927,0.245386759,0.370558711,0.903739759,0.867351597,0.614585872,0.000647217,0.844953394,0.236526063,0.68114915,0.903739759,0.096260241,0.959458504,0.00441733,0.277982794,0.245386759,0.781797624,0.002587764,0.015272513,0.085032498,0.24137931,0.00540439,0.565228065,0.615150117
0,0.604207934,0.230027418,0.179156926,0.180387136,0.369637181,0.941741996,0.822346216,0.538829035,0.000458237,0.841568621,0.188951161,0.578881378,0.941741996,0.058258004,0.94051507,0.002249701,0.276410699,0.180387136,0.781723519,0.0023174,0.011150101,0.060008161,0.122938531,0.005391581,0.565158396,0.622414563
0,0.609186787,0.232296492,0.178199231,0.179182044,0.370421152,0.917556006,0.823767,0.548481451,0.000479548,0.841831657,0.167797396,0.581988661,0.917556006,0.082443994,0.931966327,0.003540977,0.277346885,0.179182044,0.781734045,0.002311323,0.017742116,0.072159731,0.178410795,0.005805727,0.565199294,0.617895905
0,0.696825312,0.273990735,0.218173592,0.219627928,0.369637181,0.93122109,0.879476088,0.632574465,0.000554287,0.845098494,0.202983439,0.691016136,0.93122109,0.06877891,0.964147373,0.002778614,0.276793996,0.219627928,0.781852782,0.002468334,0.013711758,0.071363274,0.212893553,0.005638361,0.565161263,0.625643206
0,0.598318968,0.227947433,0.180114622,0.182119455,0.375960392,0.884904919,0.817242456,0.54170526,0.000476878,0.841656482,0.180312671,0.572721326,0.884904919,0.115095081,0.938805784,0.005825331,0.279004104,0.182119455,0.781773624,0.00253471,0.031942571,0.090488159,0.071964018,0.007201868,0.565553496,0.61373038
0,0.761282724,0.334215751,0.266548526,0.268961362,0.369745662,0.925235058,0.913070068,0.691756447,0.000650536,0.847322977,0.233112806,0.777747492,0.925235058,0.074764942,0.972855152,0.003100521,0.277027888,0.268961362,0.781937835,0.002833678,0.013214277,0.078397995,0.254872564,0.007701405,0.565165554,0.620865103
0,0.532683763,0.219911128,0.172008144,0.17300595,0.378269807,0.829579466,0.802892914,0.47545459,0.000454594,0.840796352,0.1725591,0.545464457,0.829579466,0.170420534,0.933727855,0.012370166,0.283750039,0.17300595,0.781587378,0.002289988,0.038979464,0.176652765,0.212893553,0.012241639,0.566363601,0.598660978
0,0.587504684,0.220005673,0.171382249,0.172328086,0.373985367,0.889470024,0.809269616,0.520645444,0.000463128,0.841026748,0.157852598,0.558275185,0.889470024,0.110529976,0.911924734,0.00545874,0.278737746,0.172328086,0.781690817,0.002390019,0.038610962,0.079040462,0.083958021,0.003602642,0.566308064,0.60510385
0,0.482359869,0.187009549,0.145185129,0.146192664,0.378688074,0.843667805,0.767729226,0.42972749,0.000398047,0.837274702,0.190552442,0.489042739,0.843667805,0.156332195,0.922490407,0.010219863,0.282191016,0.146192664,0.781529834,0.002000353,0.026995665,0.125515742,0.499250375,0.001949474,0.564670656,0.593154989
0,0.610739333,0.226718351,0.177882513,0.178730135,0.380077077,0.845572452,0.814985638,0.547018964,0.00048666,0.841881607,0.169019426,0.571303969,0.845572452,0.154427548,0.93286092,0.009961791,0.282003595,0.178730135,0.781709905,0.00254721,0.040859797,0.09641043,0.097451274,0.007299214,0.56583839,0.605456983
0,0.52877563,0.205256689,0.163961994,0.164720946,0.384452104,0.814886477,0.782755019,0.492126944,0.000420107,0.838417755,0.162319329,0.514337113,0.814886477,0.185113523,0.927110646,0.01518708,0.285793125,0.164720946,0.781479729,0.002053546,0.058505814,0.162641739,0.098950525,0.010600426,0.560711387,0.595879157
0,0.632153756,0.245154581,0.193703341,0.194622279,0.385649868,0.813042295,0.830184618,0.569785014,0.000529058,0.844321911,0.172516961,0.599433057,0.813042295,0.186957705,0.937730764,0.015592883,0.286087156,0.194622279,0.78179594,0.003529724,0.058855207,0.127071873,0.107946027,0.005378773,0.565519174,0.605983078
0,0.476363831,0.200813085,0.168675062,0.16961663,0.369642773,0.964234967,0.746784009,0.501096865,0.000392832,0.837438081,0.161982217,0.457206716,0.964234967,0.035765033,0.915322757,0.001262094,0.275694532,0.16961663,0.781294886,0.001966874,0.012118706,0.036266491,0.098950525,0.010469778,0.564866774,0.607280301
0,0.576369185,0.221896568,0.175326144,0.176319952,0.37196449,0.902530459,0.811231227,0.524399162,0.000464551,0.841098254,0.165479752,0.559692543,0.902530459,0.097469541,0.927562794,0.004500315,0.278042718,0.176319952,0.781663729,0.002396199,0.026453105,0.077931783,0.122938531,0.006897877,0.565448224,0.604916473
0,0.542695005,0.218682046,0.172618958,0.173608496,0.369637181,0.941953623,0.803716904,0.493589431,0.000438498,0.840489614,0.19063672,0.543665504,0.941953623,0.058046377,0.943842302,0.002238758,0.276402949,0.173608496,0.781595799,0.002261455,0.012792755,0.056159244,0.149925037,0.005821951,0.565158396,0.609363064
0,0.556989132,0.218587501,0.172189126,0.173156587,0.371212952,0.91810019,0.804944704,0.509189295,0.00044284,0.840618145,0.174371076,0.546881814,0.91810019,0.08189981,0.939778981,0.003508148,0.277323483,0.173156587,0.781607168,0.002267389,0.016697183,0.058054413,0.130434783,0.002881089,0.565684002,0.609990055
0,0.581990471,0.240427342,0.193808913,0.198990736,0.371356102,0.8832119,0.826550677,0.537074051,0.000577594,0.842384935,0.196831149,0.596761884,0.8832119,0.1167881,0.941714742,0.005968502,0.279107694,0.198990736,0.781677203,0.002790262,0.021492016,0.12148155,0.223388306,0.011117041,0.565240544,0.602386889
0,0.512714813,0.209322114,0.165998039,0.166980493,0.371498133,0.873356108,0.788012174,0.465899673,0.000419009,0.839397423,0.172095571,0.524204099,0.873356108,0.126643892,0.930729005,0.006843943,0.279742309,0.166980493,0.781558045,0.002200311,0.023037982,0.133555656,0.724137931,0.002539525,0.555921211,0.59533144
0,0.553562825,0.230783776,0.185808008,0.18739173,0.380023396,0.812195786,0.811337151,0.506166821,0.000465574,0.841979794,0.180902617,0.568360227,0.812195786,0.187804214,0.936676448,0.015782562,0.286225271,0.18739173,0.781581343,0.002451193,0.028395441,0.156530155,0.725637181,0.002391799,0.565927325,0.595158477
0,0.60372611,0.231729224,0.182324108,0.183324546,0.369637181,0.962632645,0.834406997,0.548188953,0.000481994,0.842088431,0.175255994,0.600196249,0.962632645,0.037367355,0.944521282,0.001327752,0.275742083,0.183324546,0.781635799,0.002592103,0.01079891,0.042270321,0.416791604,0.002098908,0.565158396,0.598653771
1,0.353445045,0.17651508,0.138420934,0.139414024,0.376602331,0.881609578,0.646740268,0.330180861,0.000335062,0.828506937,0.148876996,0.325337985,0.881609578,0.118390422,0.878069904,0.006104378,0.279206212,0.139414024,0.776880419,0.001910226,0.059812557,0.101350777,0.014992504,0.015862213,0.565030625,0.579908906
