Bankrupt,Persistent EPS in the Last Four Seasons,Net profit before tax/Paid-in capital,Borrowing dependency,Net Value Growth Rate,Net worth/Assets,Debt ratio %,Retained Earnings to Total Assets,Continuous interest rate (after tax)
0,0.224165642,0.176502526,0.382186305,0.000488282,0.816277171,0.183722829,0.913792908,0.781754256
0,0.206391226,0.161066285,0.369637181,0.000421754,0.905493243,0.094506757,0.926791144,0.781423027
0,0.214805711,0.169662921,0.375310625,0.000447083,0.896816519,0.103183481,0.931956399,0.781569553
0,0.19674766,0.156918784,0.372361508,0.000431361,0.923965293,0.076034707,0.917623662,0.781177974
0,0.185780467,0.153691275,0.402817821,0.000375064,0.760588929,0.239411071,0.913268498,0.780639025
0,0.230311052,0.188605686,0.377316964,0.000474133,0.861504973,0.138495027,0.939309839,0.781611659
0,0.214427531,0.16915014,0.373606243,0.000443464,0.903497899,0.096502101,0.932213478,0.78156408
0,0.226340172,0.182769022,0.369637181,0.000455193,0.918735073,0.081264927,0.943024104,0.781701203
0,0.261416281,0.21666541,0.371068683,0.000525464,0.891858391,0.108141609,0.950862291,0.781775729
0,0.23343103,0.185084081,0.371226372,0.000474907,0.926897844,0.073102156,0.944051556,0.78172394
0,0.214143897,0.172143881,0.37948882,0.000451175,0.831907368,0.168092632,0.932778078,0.781561694
0,0.227569254,0.18101199,0.378407365,0.000477577,0.84590501,0.15409499,0.937272479,0.78167622
0,0.231445589,0.185890958,0.371111181,0.000461906,0.866070079,0.133929921,0.939295869,0.781700641
0,0.242696417,0.198612473,0.3696383,0.00048162,0.949511745,0.050488255,0.953588968,0.7818198
0,0.250827267,0.204969459,0.370168403,0.000532527,0.921032742,0.078967258,0.950492837,0.781705133
0,0.219627494,0.173395672,0.375350886,0.000453995,0.894821175,0.105178825,0.934836218,0.781655027
0,0.222652926,0.180363472,0.383828059,0.000551093,0.807933005,0.192066995,0.880966527,0.781722256
0,0.18861681,0.146316266,0.187124091,1350000000,0.687244913,0.312755087,0.863099067,0.781001552
0,0.235605559,0.186049318,0.373064957,0.000525964,0.921849019,0.078150981,0.943121739,0.781966326
0,0.220572941,0.176691049,0.370046501,0.000443464,0.980590743,0.019409257,0.945032365,0.78173994
0,0.211969367,0.167483599,0.380204571,0.000434381,0.847960819,0.152039181,0.930202813,0.781520852
0,0.238536447,0.192345977,0.369827303,0.000490478,0.909363001,0.090636999,0.944067132,0.781712291
0,0.216034792,0.15820828,0.376716404,0.000452273,0.872509599,0.127490401,0.930782728,0.781595659
0,0.205540323,0.159897444,0.375029916,0.000460658,0.872902621,0.127097379,0.929122453,0.781488992
0,0.247423655,0.205693387,0.369828421,0.000525215,0.956072195,0.043927805,0.954012804,0.781702606
0,0.267088967,0.206545509,0.370048738,0.000484789,0.947818726,0.052181274,0.954171962,0.782313976
0,0.221423844,0.176743835,0.375173066,0.000454544,0.882456087,0.117543913,0.935808322,0.781638185
0,0.233809209,0.185860795,0.371598786,0.000474183,0.903528131,0.096471869,0.948731991,0.781698115
0,0.246194573,0.196983636,0.370262345,0.000490503,0.949511745,0.050488255,0.949181434,0.781836782
0,0.228798336,0.182128045,0.37253709,0.000432085,0.906128125,0.093871875,0.949498012,0.781805203
0,0.234565567,0.189570922,0.371017238,0.000480946,0.945369894,0.054630106,0.945592546,0.781749063
0,0.212063912,0.170334062,0.375596925,0.000427643,0.840977114,0.159022886,0.932168044,0.781520992
0,0.222085658,0.176042531,0.379480991,0.000515582,0.838346888,0.161653112,0.934512701,0.781652501
0,0.222369292,0.177573335,0.374250419,0.000602,0.892190948,0.107809052,0.936991025,0.781676922
0,0.226718351,0.181947063,0.370475952,0.000465025,0.870272395,0.129727605,0.938477426,0.781655589
0,0.256216318,0.213912978,0.369637181,0.000538091,0.926958309,0.073041691,0.953715713,0.781714115
0,0.21896568,0.174828444,0.37380643,0.000450851,0.887897935,0.112102065,0.9362214,0.781587518
0,0.231729224,0.187421763,0.371951069,0.000472037,0.909574629,0.090425371,0.946914113,0.781734466
0,0.232296492,0.18665259,0.374538956,0.000508421,0.892281646,0.107718354,0.939979252,0.781744291
0,0.226718351,0.181615263,0.371235319,0.00044883,0.900656045,0.099343955,0.938993498,0.781654887
0,0.250638177,0.201372446,0.403900394,0.00047044,0.772349367,0.227650633,0.937804404,0.782050818
0,0.240805521,0.195814795,0.369707638,0.000465574,0.928379236,0.071620764,0.954568521,0.781771519
0,0.233620119,0.190566322,0.370208664,0.000480547,0.945128035,0.054871965,0.947134458,0.781702887
0,0.230027418,0.183206395,0.375213327,0.000476254,0.863742177,0.136257823,0.939701532,0.781797624
0,0.200434906,0.171849785,0.382075588,0.000454544,0.813374853,0.186625147,0.932141386,0.78133643
0,0.215845703,0.17022849,0.370354051,0.00046238,0.954348943,0.045651057,0.930897068,0.781573904
0,0.219722038,0.174051731,0.377285649,0.000457239,0.852404994,0.147595006,0.936139709,0.781617834
0,0.236267373,0.191154513,0.369884339,0.000503804,0.948151283,0.051848717,0.947641915,0.781790607
0,0.228136523,0.184428022,0.377558529,0.000467545,0.846207334,0.153792666,0.940831015,0.781626676
0,0.203554883,0.16185808,0.382716408,0.00042682,0.811409741,0.188590259,0.927120619,0.781423729
0,0.22293656,0.177015308,0.375079124,0.000433607,0.889802582,0.110197418,0.937882581,0.781727308
0,0.246856386,0.199698364,0.373531313,0.000474483,0.898690933,0.101309067,0.946234435,0.781729133
0,0.297059658,0.250953925,0.369793752,0.001498511,0.841249206,0.158750794,0.943895459,0.781757624
1,0.194856765,0.148284443,0.387055647,0.000359143,0.810684161,0.189315839,0.913148656,0.779215442
0,0.210362106,0.164195762,0.373642031,0.000368751,0.879735163,0.120264837,0.925850632,0.781481273
0,0.248274558,0.201153759,0.373389281,0.000542633,0.890195604,0.109804396,0.946701629,0.781870466
0,0.218114777,0.172520926,0.370839419,0.000449828,0.931432718,0.068567282,0.942492298,0.781631027
0,0.210740286,0.166850162,0.373921621,0.000436253,0.909121142,0.090878858,0.928419486,0.780347094
0,0.199867637,0.153351934,0.387170839,0.000405459,0.776854007,0.223145993,0.928260902,0.78148015
0,0.232769216,0.188439786,0.382689568,0.000590471,0.830607371,0.169392629,0.938685704,0.781701203
0,0.224543821,0.176065153,0.370785738,0.000632993,0.876984007,0.123015993,0.936699191,0.781622887
0,0.193344048,0.151579821,0.370209782,0.000386593,0.895667684,0.104332316,0.91344488,0.781183868
0,0.243736409,0.19991705,0.370370826,0.0004648,0.947395471,0.052604529,0.951529832,0.78194766
0,0.219911128,0.173516326,0.376650421,0.000443938,0.869184025,0.130815975,0.931421115,0.781605203
0,0.236456462,0.1925345,0.378231782,0.000485138,0.853523596,0.146476404,0.945942283,0.781656291
0,0.228420157,0.182942463,0.370181823,0.000472586,0.934002479,0.065997521,0.943451758,0.781728852
0,0.213292994,0.168976699,0.369637181,0.00044561,0.983220969,0.016779031,0.932131598,0.781522255
0,0.224638366,0.179300204,0.380772698,0.000483541,0.82634459,0.17365541,0.92064588,0.781752712
0,0.200151272,0.156307971,0.370752187,0.00041836,0.897814191,0.102185809,0.923215214,0.781229202
0,0.216696606,0.170462258,0.375920131,0.00044309,0.890286302,0.109713698,0.932700387,0.781587378
0,0.215751158,0.170748812,0.371094405,0.000439247,0.933458294,0.066541706,0.92077805,0.781593553
0,0.192114966,0.162695121,0.401300206,0.000403637,0.765184267,0.234815733,0.903572792,0.780578253
0,0.217452964,0.173817962,0.378244084,0.000431187,0.839193397,0.160806603,0.937753404,0.781573203
0,0.209133024,0.164897067,0.373147715,0.000435853,0.897179309,0.102820691,0.935724729,0.781511869
0,0.227191075,0.183349672,0.369637181,0.00044863,0.904193246,0.095806754,0.942366688,0.781701484
0,0.261699915,0.216876555,0.375042218,0.000508046,0.860174744,0.139825256,0.948643456,0.781755519
0,0.227947433,0.184450645,0.372625441,0.00045125,0.898086284,0.101913716,0.941597753,0.781656712
0,0.229838328,0.186019154,0.377823581,0.000482967,0.822263204,0.177736796,0.936892955,0.781673554
0,0.220194762,0.174662544,0.374334296,0.000661042,0.876590985,0.123409015,0.934330997,0.781617694
0,0.25148908,0.207970741,0.372645571,0.000514509,0.857877075,0.142122925,0.945605537,0.7817638
0,0.243830954,0.1991705,0.369637181,0.000482318,0.957009402,0.042990598,0.954629222,0.781832993
0,0.277299801,0.228700701,0.370528515,0.000514534,0.874232851,0.125767149,0.953716562,0.781734045
0,0.219911128,0.174677626,0.376660486,0.000447707,0.870967742,0.129032258,0.93475401,0.781638887
0,0.223031105,0.178832667,0.378020412,0.000498414,0.839677117,0.160322883,0.885934927,0.781727308
0,0.219060225,0.172309781,0.380847628,0.00266126,0.817395773,0.182604227,0.909721871,0.78162794
0,0.240143708,0.188605686,0.372755171,0.000459909,0.92586994,0.07413006,0.956321306,0.782117625
0,0.225016545,0.17976774,0.370182941,0.000445361,0.975027965,0.024972035,0.945028647,0.781817414
0,0.215467524,0.17023603,0.37893635,0.000445635,0.855760801,0.144239199,0.931901681,0.781580641
0,0.241845514,0.188658472,0.369826184,0.000466447,0.924358315,0.075641685,0.946818668,0.781730817
0,0.182944124,0.145705452,0.377930943,0.00039136,0.85173988,0.14826012,0.91797485,0.780935727
0,0.221707478,0.176133022,0.373710251,0.00045664,0.877951447,0.122048553,0.933731335,0.781634396
0,0.256310863,0.210346128,0.369867564,0.000525439,0.963962875,0.036037125,0.957007784,0.781723659
0,0.237685544,0.189239122,0.371157033,0.000433383,0.927442029,0.072557971,0.952756274,0.781887589
0,0.222180202,0.177505467,0.374295153,0.00045402,0.890316534,0.109683466,0.93610744,0.78165601
0,0.239576439,0.189344695,0.370869615,0.000474957,0.909635094,0.090364906,0.952783791,0.781736291
0,0.232863761,0.185393258,0.370969149,0.000417437,0.934697826,0.065302174,0.943251032,0.781731799
0,0.229649239,0.178410376,0.37266011,0.000451874,0.904102549,0.095897451,0.946030084,0.781853624
0,0.231445589,0.187964709,0.374740261,0.000471887,0.893128156,0.106871844,0.942389679,0.781713975
0,0.204027607,0.153781766,0.376437932,0.000403887,0.830425976,0.169574024,0.923870207,0.781345413
0,0.215089345,0.169127517,0.379574934,0.000436677,0.842005019,0.157994981,0.932257778,0.781574185
0,0.224638366,0.179714954,0.376380896,0.000450102,0.870997974,0.129002026,0.936897981,0.781677062
0,0.226056538,0.181411658,0.371172691,0.00044334,0.870725882,0.129274118,0.938312923,0.781645483
0,0.258674482,0.213452982,0.369637181,0.000687992,0.946548962,0.053451038,0.951745199,0.781745273
0,0.225867448,0.181192972,0.374965051,0.000549396,0.860658464,0.139341536,0.937419516,0.78161222
0,0.235700104,0.190920745,0.373066075,0.000484664,0.893128156,0.106871844,0.945392532,0.781753694
0,0.242601872,0.195731845,0.375278192,0.000547699,0.875774708,0.124225292,0.945109362,0.781822326
0,0.254987236,0.207646482,0.371010528,0.000500161,0.885479336,0.114520664,0.94854295,0.781783729
0,0.239765529,0.195136113,0.400874111,0.000453072,0.776128428,0.223871572,0.937189206,0.781916361
0,0.245816394,0.200098032,0.369637181,0.000471887,0.922665296,0.077334704,0.953240519,0.781802115
0,0.236740096,0.1903778,0.371467938,0.000442915,0.935514103,0.064485897,0.945085789,0.781738396
0,0.233147395,0.184707036,0.373675581,0.00046747,0.883151435,0.116848565,0.942835269,0.781876361
0,0.207525763,0.170160621,0.379475399,0.00044838,0.828128307,0.171871693,0.931735021,0.78142022
0,0.214049352,0.168976699,0.370982569,0.00044022,0.909483931,0.090516069,0.930315621,0.781562396
0,0.219249315,0.174602217,0.375394502,0.000458262,0.873053784,0.126946216,0.937440037,0.781606185
0,0.218398412,0.17304879,0.369637181,0.000451026,0.956948937,0.043051063,0.934208943,0.781617273
0,0.240805521,0.191508936,0.379096275,0.000494521,0.836805031,0.163194969,0.943081838,0.781704291
0,0.223598374,0.177090717,0.386271677,0.000468419,0.806149288,0.193850712,0.931434453,0.781663168
0,0.234660112,0.190649272,0.372219476,0.000561973,0.910844393,0.089155607,0.944380216,0.781784712
0,0.25564905,0.210843828,0.373922739,0.000489605,0.884511896,0.115488104,0.948003543,0.781774326
0,0.250543632,0.2071337,0.369653957,0.000534448,0.802793482,0.197206518,0.941018173,0.781673413
1,0.214427531,0.169218008,0.382786865,0.000447282,0.827251565,0.172748435,0.902946483,0.781563378
1,0.170747849,0.134793756,0.38108472,0.00037222,0.836049218,0.163950782,0.91223093,0.781311167
0,0.21518389,0.170115376,0.373227119,0.000459784,0.891979321,0.108020679,0.932699818,0.781584571
0,0.27588163,0.224605987,0.372713791,0.000509169,0.897814191,0.102185809,0.952830225,0.782046046
0,0.216223882,0.177807104,0.370741003,0.000456241,0.914018805,0.085981195,0.94506459,0.781597904
0,0.225678359,0.176789081,0.372663465,0.000471264,0.93255132,0.06744868,0.937490245,0.795630642
0,0.217925688,0.172724531,0.380628429,0.000510367,0.803760921,0.196239079,0.929365899,0.781584852
0,0.235983738,0.187436845,0.380806249,0.000499362,0.83849805,0.16150195,0.940189204,0.781713694
0,0.230216508,0.18026544,0.369637181,0.000509868,0.896967681,0.103032319,0.940346368,0.78166008
0,0.215751158,0.169919312,0.381504106,0.000449104,0.825346918,0.174653082,0.923174317,0.781601554
0,0.251961804,0.20721665,0.370973622,0.000463777,0.939958279,0.060041721,0.953721807,0.782028221
0,0.212063912,0.168946535,0.376247811,0.000454569,0.878586329,0.121413671,0.931515898,0.781545694
0,0.232107403,0.187587663,0.376524046,0.000466223,0.870000302,0.129999698,0.946526593,0.781638045
0,0.23938735,0.194623332,0.369929074,0.000487234,0.929709466,0.070290534,0.948862075,0.781812501
0,0.22312565,0.178825126,0.379519015,0.000474058,0.840463162,0.159536838,0.925754125,0.781725905
0,0.212253002,0.169753412,0.371210715,0.000444862,0.893370015,0.106629985,0.931900415,0.781523097
0,0.228136523,0.181389036,0.37205955,0.000478201,0.934637361,0.065362639,0.943714746,0.78179201
0,0.267088967,0.214614282,0.384510259,0.000496917,0.797442332,0.202557668,0.941308478,0.781843659
0,0.216885695,0.171751753,0.376375304,0.000446159,0.884542129,0.115457871,0.933229233,0.781588361
0,0.224732911,0.175906794,0.370057685,0.000467071,0.947667564,0.052332436,0.939796081,0.781741203
0,0.200434906,0.164308876,0.403769546,0.000407131,0.774707501,0.225292499,0.889129803,0.78017755
0,0.221802023,0.176593017,0.377384065,0.000449578,0.857242192,0.142757808,0.939421567,0.781587097
0,0.212914815,0.169858985,0.374275023,0.000443464,0.877800284,0.122199716,0.934953283,0.78155229
0,0.219627494,0.17462484,0.369637181,0.000430388,0.890981649,0.109018351,0.937444378,0.781631869
0,0.2637799,0.219191615,0.373937278,0.0004923,0.869697977,0.130302023,0.949678725,0.781779238
0,0.228703791,0.184231958,0.370812578,0.000456191,0.92429785,0.07570215,0.942106475,0.781666255
0,0.224260187,0.180107081,0.375416869,0.000520848,0.85161895,0.14838105,0.935897338,0.781638466
0,0.197693108,0.148367393,0.38122116,0.000411498,0.822958551,0.177041449,0.925055574,0.78143229
0,0.256310863,0.215798205,0.371073156,0.000535122,0.923844363,0.076155637,0.954589686,0.781819379
0,0.237874634,0.193801372,0.369639418,0.000452373,0.954832663,0.045167337,0.949727072,0.781808291
0,0.30840503,0.265432471,0.370217611,0.000528958,0.891193276,0.108806724,0.964139287,0.781772782
0,0.228987426,0.186132268,0.382662727,0.000474383,0.834960849,0.165039151,0.937730771,0.781673834
0,0.224165642,0.180325767,0.370582196,0.000493872,0.90059558,0.09940442,0.887990665,0.781741905
0,0.228987426,0.184284745,0.372465515,0.000499736,0.859146839,0.140853161,0.921513275,0.781713835
0,0.246667297,0.194231204,0.376172881,0.00049492,0.885146779,0.114853221,0.952813241,0.782358608
0,0.227474709,0.183387377,0.369995057,0.00045684,0.977234937,0.022765063,0.947863773,0.781855028
0,0.217831143,0.172777317,0.377923115,0.000453471,0.863107295,0.136892705,0.933438641,0.781611238
0,0.241467335,0.18988764,0.369637181,0.000450726,0.924479245,0.075520755,0.947696369,0.781718466
0,0.209416659,0.167159339,0.376452471,0.000430613,0.858391027,0.141608973,0.929565605,0.781475799
0,0.225583814,0.179805445,0.373179029,0.000450876,0.877074704,0.122925296,0.93547778,0.781647168
0,0.259714475,0.217789005,0.369831776,0.00053325,0.962995435,0.037004565,0.960825622,0.7817558
0,0.239765529,0.193839077,0.371388534,0.000460333,0.918493213,0.081506787,0.952556367,0.781910888
0,0.224732911,0.178742176,0.37444725,0.000458187,0.884542129,0.115457871,0.937047352,0.781672571
0,0.252529073,0.200377045,0.371301302,0.000476229,0.903528131,0.096471869,0.955324954,0.781794536
0,0.238725537,0.191410904,0.371601023,0.00047306,0.911569973,0.088430027,0.943610028,0.781760431
0,0.230878321,0.186124727,0.37321258,0.00046797,0.898721166,0.101278834,0.948551169,0.781873554
0,0.233525574,0.190189277,0.374494221,0.000473759,0.892735133,0.107264867,0.942791599,0.781732642
0,0.210173017,0.165605912,0.376884158,0.000432759,0.827916679,0.172083321,0.922813039,0.781466395
0,0.206013047,0.162476435,0.380248187,0.000422403,0.83837712,0.16162288,0.928171285,0.781424711
0,0.228892881,0.184292286,0.375387792,0.000455692,0.873446806,0.126553194,0.938742422,0.78169587
0,0.226434717,0.181034613,0.373249486,0.000455043,0.839828279,0.160171721,0.937175446,0.781644922
0,0.227001985,0.177633663,0.369637181,0.000537892,0.967711703,0.032288297,0.939381137,0.781667799
0,0.234849201,0.190144031,0.385694603,0.000479798,0.814221362,0.185778638,0.937702092,0.781629343
0,0.22927106,0.183651308,0.380193387,0.000490853,0.842428273,0.157571727,0.93755048,0.781742185
0,0.243169141,0.195596109,0.374550139,0.000488382,0.886386311,0.113613689,0.945433358,0.781802256
0,0.268128959,0.22321846,0.3696383,0.000511465,0.890558394,0.109441606,0.953234586,0.781821203
0,0.244398223,0.197375764,0.404432734,0.000455393,0.771472624,0.228527376,0.937238536,0.78198794
0,0.247707289,0.205746173,0.369637181,0.000479498,0.934032712,0.065967288,0.955605854,0.781813063
0,0.226245627,0.178153985,0.372730567,0.000435953,0.903074644,0.096925356,0.939830891,0.781662185
0,0.23343103,0.184209336,0.373312114,0.000483491,0.891283974,0.108716026,0.94317183,0.78195187
0,0.208754845,0.168486539,0.379722557,0.000440744,0.826042265,0.173957735,0.931792235,0.781459799
0,0.214427531,0.16906719,0.374799534,0.000443439,0.875018895,0.124981105,0.930487966,0.78156436
0,0.215845703,0.17114094,0.372988908,0.000442167,0.877497959,0.122502041,0.934813583,0.781578396
0,0.222369292,0.178825126,0.369637181,0.000458487,0.968709375,0.031290625,0.939043932,0.781670045
0,0.227947433,0.178568735,0.379895903,0.000458462,0.828370167,0.171629833,0.941838427,0.781636922
0,0.232012858,0.17578614,0.388490504,0.000488831,0.793209783,0.206790217,0.93445042,0.781705834
0,0.23343103,0.189661413,0.37174641,0.000486436,0.914442059,0.085557941,0.94486599,0.781696291
0,0.277110712,0.227509238,0.371680426,0.000549421,0.919097863,0.080902137,0.953575521,0.781865554
0,0.233714664,0.191131891,0.369637181,0.000637485,0.804093479,0.195906521,0.931534238,0.781653062
1,0.197598563,0.156104366,0.377731875,0.00041554,0.84457478,0.15542522,0.921701056,0.781385413
1,0.201191264,0.159678757,0.382878571,0.00039096,0.802460925,0.197539075,0.898534702,0.781451658
1,0.208565756,0.170198326,0.382743249,0.000416189,0.805967893,0.194032107,0.908932586,0.781543729
0,0.210551196,0.163577407,0.373411648,0.000426296,0.883393294,0.116606706,0.925109268,0.778981617
0,0.254798147,0.206688787,0.37184818,0.000456615,0.914865314,0.085134686,0.952941013,0.781932502
0,0.234754656,0.191591886,0.384225077,0.000490853,0.816398101,0.183601899,0.938879821,0.781680571
0,0.242412782,0.197828218,0.372119942,0.000745238,0.899356048,0.100643952,0.947281922,0.781722396
0,0.232391037,0.18814569,0.371700557,0.000478351,0.899718838,0.100281162,0.949830306,0.781744852
0,0.221234755,0.174489103,0.372277631,0.000452772,0.938235027,0.061764973,0.937782361,0.789747118
0,0.227569254,0.174534349,0.379032529,0.000457589,0.773256341,0.226743659,0.932968443,0.781597483
0,0.239765529,0.189276827,0.380900191,0.000504203,0.84372827,0.15627173,0.94160761,0.78171187
0,0.239481895,0.185212277,0.369637181,0.000482044,0.897511866,0.102488134,0.943060759,0.781704431
0,0.235700104,0.186011613,0.378208297,0.000510242,0.83302597,0.16697403,0.934000508,0.781841975
0,0.244020043,0.199992459,0.369737834,0.000616348,0.973334946,0.026665054,0.95067174,0.782071028
0,0.196369481,0.155116507,0.379610721,0.000394703,0.848051516,0.151948484,0.922250212,0.781405764
0,0.241089156,0.197971495,0.379586117,0.000480796,0.842730598,0.157269402,0.946146659,0.781670606
0,0.242318238,0.19908755,0.370478189,0.000483741,0.929346676,0.070653324,0.950900764,0.781798607
0,0.213765718,0.168539326,0.378036069,0.000442791,0.842518971,0.157481029,0.925200864,0.78155201
0,0.200245816,0.151263102,0.372784248,0.000399595,0.870514255,0.129485745,0.920652653,0.781289412
0,0.227663799,0.182995249,0.371319196,0.000556208,0.939293164,0.060706836,0.940269022,0.781813203
0,0.261983549,0.214825428,0.399587996,0.000493847,0.762402878,0.237597122,0.937403237,0.781756221
0,0.216412972,0.171676344,0.376376422,0.000443689,0.88188167,0.11811833,0.932654007,0.78158808
0,0.220005673,0.174903853,0.369637181,0.000450077,0.967348913,0.032651087,0.938637949,0.781672852
0,0.173016924,0.147447402,0.465365491,0.000248371,0.724733198,0.275266802,0.839937562,0.773050093
0,0.214711166,0.169791117,0.379928335,0.000431312,0.841914321,0.158085679,0.937392596,0.781565203
0,0.210551196,0.167596712,0.372697016,0.000437425,0.885418871,0.114581129,0.93323263,0.781533343
0,0.225489269,0.181487067,0.369637181,0.000457688,0.884179339,0.115820661,0.939848353,0.781682396
0,0.281365226,0.239069452,0.371521619,0.000510068,0.887263053,0.112736947,0.954282717,0.781761554
0,0.195896757,0.155116507,0.37523905,0.00038849,0.883877014,0.116122986,0.921757224,0.781370395
0,0.221707478,0.173750094,0.378588539,0.000447357,0.823170179,0.176829821,0.933445305,0.78161194
0,0.20090763,0.157205339,0.378952007,0.000461157,0.841098044,0.158901956,0.91779927,0.78144436
0,0.223976553,0.176396953,0.383493669,0.000443963,0.815672522,0.184327478,0.934305293,0.781670466
0,0.248841827,0.205150441,0.372839048,0.00047613,0.900535115,0.099464885,0.949147873,0.781773343
0,0.287321547,0.241444838,0.372927398,0.000492075,0.85016779,0.14983221,0.957379462,0.781726466
0,0.227569254,0.175295981,0.386772702,0.000507223,0.814765547,0.185234453,0.933959476,0.78164408
0,0.227758344,0.182369354,0.369637181,0.00050056,0.916286241,0.083713759,0.906793559,0.781787238
0,0.22312565,0.173516326,0.385421723,0.000534049,0.798923723,0.201076277,0.929045701,0.781631168
0,0.239009171,0.184556217,0.376186301,0.000432584,0.883151435,0.116848565,0.952175721,0.781976993
0,0.22927106,0.182203454,0.36976803,0.000437251,0.977386099,0.022613901,0.946347021,0.781849554
0,0.220667486,0.174232712,0.376751073,0.000449354,0.877467727,0.122532273,0.934504609,0.78164029
0,0.239860074,0.190068622,0.369870919,0.000456441,0.91882577,0.08117423,0.947705191,0.781713975
0,0.223031105,0.17802579,0.374977353,0.000456141,0.872570064,0.127429936,0.93431855,0.781689975
0,0.234849201,0.190445668,0.372877072,0.000431686,0.866825891,0.133174109,0.940191518,0.781686045
0,0.252623617,0.209184828,0.369802699,0.000499113,0.943646643,0.056353357,0.955409807,0.781744992
0,0.241656424,0.196093809,0.370895337,0.000457414,0.924993198,0.075006802,0.954484318,0.781906537
0,0.225867448,0.17976774,0.374552376,0.000454045,0.884451432,0.115548568,0.937552747,0.781677905
0,0.252907252,0.201251791,0.372057314,0.000446509,0.887051425,0.112948575,0.954409155,0.781745975
0,0.240332798,0.194819395,0.370396548,0.000487609,0.921788554,0.078211446,0.942663872,0.781729273
0,0.232012858,0.188552899,0.372278749,0.000463702,0.905614173,0.094385827,0.945439007,0.781879028
0,0.256783587,0.213558555,0.374140819,0.000516431,0.891858391,0.108141609,0.950506124,0.781772221
0,0.19655857,0.151232939,0.378278754,0.000379656,0.810079511,0.189920489,0.918661765,0.781103447
0,0.207620308,0.15580273,0.381656203,0.000393206,0.82610273,0.17389727,0.918212033,0.781449132
0,0.23938735,0.196214463,0.371250976,0.000470066,0.921516462,0.078483538,0.946183059,0.781771098
0,0.222463837,0.175635322,0.372211648,0.00045659,0.832693412,0.167306588,0.935426362,0.781612782
0,0.236551007,0.196297413,0.369637181,0.000471164,0.961574508,0.038425492,0.94590235,0.781712431
0,0.233620119,0.189337154,0.385201406,0.00046767,0.811712066,0.188287934,0.937901612,0.781627659
0,0.23324194,0.186976849,0.375980523,0.000520873,0.873718898,0.126281102,0.940117162,0.781817554
0,0.239292805,0.190234522,0.3740178,0.000512663,0.898932793,0.101067207,0.944128365,0.781774045
0,0.27389619,0.231023301,0.369637181,0.00053879,0.890497929,0.109502071,0.954453127,0.781829905
0,0.250638177,0.201568509,0.406525187,0.000466847,0.76899356,0.23100644,0.937505771,0.782100081
0,0.256594497,0.205663223,0.371588721,0.00050857,0.907216495,0.092783505,0.953854299,0.781855309
0,0.227191075,0.180883795,0.371146968,0.000447158,0.930314116,0.069685884,0.941152267,0.781658115
0,0.228136523,0.180061835,0.374799534,0.000452672,0.875986335,0.124013665,0.941614902,0.781854747
0,0.217831143,0.17155569,0.381998421,0.000449154,0.818363213,0.181636787,0.933174601,0.781615027
0,0.216223882,0.171133399,0.376415565,0.000444837,0.849653838,0.150346162,0.93161962,0.78156801
0,0.234281932,0.189412563,0.369637181,0.000483816,0.968951235,0.031048765,0.946773585,0.781797905
0,0.226434717,0.181984767,0.386704482,0.000469641,0.803549294,0.196450706,0.934753636,0.781666255
0,0.235038291,0.191033859,0.372694779,0.000510217,0.90788161,0.09211839,0.943710446,0.781676641
0,0.271154392,0.229364301,0.370343985,0.000463453,0.943344318,0.056655682,0.958647717,0.781815028
1,0.204405786,0.159912525,0.384969905,0.000375239,0.805605103,0.194394897,0.926169248,0.781351588
0,0.222558381,0.177422517,0.372058432,0.000459535,0.914623454,0.085376546,0.937993832,0.781633133
0,0.222842016,0.178289722,0.371898507,0.000466123,0.911207183,0.088792817,0.936849565,0.781713133
0,0.221612934,0.175529749,0.369637181,0.000458711,0.941409439,0.058590561,0.936001188,0.781632571
0,0.221707478,0.175333685,0.373543615,0.000433508,0.901714182,0.098285818,0.939234367,0.781676361
0,0.218587501,0.17048488,0.375149581,0.000449129,0.890800254,0.109199746,0.933857224,0.781622887
0,0.212914815,0.169610135,0.373181266,0.000446634,0.891404904,0.108595096,0.930095421,0.781552431
0,0.22293656,0.177158585,0.370093473,0.000461207,0.952202437,0.047797563,0.936911477,0.781754536
0,0.216885695,0.176751376,0.375965984,0.000453845,0.877044472,0.122955528,0.935688055,0.781588922
0,0.232012858,0.185302768,0.375173066,0.000479399,0.875049128,0.124950872,0.944055244,0.781672571
0,0.214332987,0.167973758,0.37457027,0.00044294,0.878374701,0.121625299,0.915793157,0.781563097
0,0.207525763,0.159015157,0.369657312,0.000436677,0.885660731,0.114339269,0.927857045,0.781443237
0,0.248180013,0.20190785,0.370667192,0.000509019,0.941469904,0.058530096,0.953109129,0.78185208
0,0.215372979,0.17065078,0.375842964,0.000449578,0.873900293,0.126099707,0.926618355,0.781577273
0,0.216318427,0.176442199,0.393244655,0.000461556,0.784835384,0.215164616,0.933921824,0.781569273
0,0.249220006,0.197503959,0.369762438,0.000460608,0.935635033,0.064364967,0.963948307,0.781729554
0,0.223409284,0.176555313,0.371495897,0.000457663,0.92514436,0.07485564,0.935940134,0.781652501
0,0.22530018,0.176359249,0.369637181,0.000443664,0.951688484,0.048311516,0.93617064,0.781694185
0,0.222463837,0.17794284,0.369637181,0.000462729,0.945460592,0.054539408,0.937654471,0.781658957
